Transaction Date,Post Date,Description,Category,Type,Amount,Memo
02/19/2021,02/19/2021,AUTOMATIC PAYMENT - THANK,,Payment,1863.41,
02/19/2021,02/19/2021,YETI Coolers  LLC,Shopping,Sale,-17.04,
02/16/2021,02/17/2021,NEWEGG INC,Shopping,Sale,-55.42,
02/14/2021,02/16/2021,HUDSON GREENE MARKET,Groceries,Sale,-13.28,
02/15/2021,02/16/2021,CAVA.COM,Food & Drink,Sale,-9.72,
02/15/2021,02/16/2021,MORDIS SANDWICH SHOP,Food & Drink,Sale,-12.23,
02/16/2021,02/16/2021,PYMNTS DAPPER,Shopping,Sale,-15.04,
02/13/2021,02/15/2021,MARGHERITA`S,Food & Drink,Sale,-85.21,
02/14/2021,02/15/2021,FEDEX 940572378869,Personal,Sale,-4.25,
02/14/2021,02/15/2021,FEDEX 783714292556,Personal,Sale,-28.74,
02/15/2021,02/15/2021,UBER   EATS,Food & Drink,Sale,-30.42,
02/13/2021,02/15/2021,DOWNTOWN PHARMACY,Health & Wellness,Sale,-8.51,
02/14/2021,02/14/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-27.65,
02/13/2021,02/14/2021,Subway 32252,Food & Drink,Sale,-5.33,
02/12/2021,02/14/2021,SQ *902 BREWING INC,Groceries,Sale,-15.00,
02/14/2021,02/14/2021,Blizzard Entertainment,Entertainment,Sale,-21.31,
02/13/2021,02/14/2021,CVSPHARMACY #11135,Health & Wellness,Sale,-37.30,
02/09/2021,02/11/2021,3CHI.COM,Shopping,Sale,-64.97,
02/10/2021,02/10/2021,DOORDASH*TACORIA,Food & Drink,Sale,-27.98,
02/09/2021,02/09/2021,GoFndMe* Please help the,Gifts & Donations,Sale,-5.05,
02/06/2021,02/08/2021,BBB LIQUORS,Food & Drink,Sale,-24.51,
02/05/2021,02/07/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
02/06/2021,02/07/2021,COSTCO WHSE#1334,Shopping,Sale,-74.24,
02/06/2021,02/07/2021,NJ MOTOR VEHICLE PAY,Bills & Utilities,Sale,-73.43,
02/06/2021,02/07/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
02/03/2021,02/05/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
02/04/2021,02/05/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-30.59,
02/04/2021,02/04/2021,YETI Coolers  LLC,Shopping,Sale,-19.98,
02/03/2021,02/04/2021,YETI Coolers  LLC,Shopping,Sale,-19.98,
02/02/2021,02/03/2021,STEELSERIE* LD3XU,Shopping,Sale,-191.91,
01/31/2021,02/02/2021,MOUNTAIN MERCHANT LLC,Gas,Sale,-146.55,
01/31/2021,02/02/2021,EXXONMOBIL    97360341,Gas,Sale,-24.56,
02/01/2021,02/02/2021,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-124.09,
02/01/2021,02/02/2021,RIVER MART,Groceries,Sale,-17.41,
01/30/2021,02/01/2021,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
01/30/2021,02/01/2021,MOUNTAIN MERCHANT LLC,Gas,Sale,-56.14,
02/01/2021,02/01/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-71.95,
01/30/2021,01/31/2021,SQ *SNOWSHED FOOD COURT,Food & Drink,Sale,-19.50,
01/30/2021,01/31/2021,IPIE PIZZERIA,Food & Drink,Sale,-102.72,
01/28/2021,01/31/2021,EXXONMOBIL    97360598,Gas,Sale,-23.36,
01/29/2021,01/31/2021,FOUNDRY AT SUMMIT POND,Food & Drink,Sale,-100.57,
01/30/2021,01/31/2021,SQ *SNOWSHED FOOD COURT,Food & Drink,Sale,-17.60,
01/29/2021,01/31/2021,SQ *SNOWSHED FOOD COURT,Food & Drink,Sale,-26.10,
01/27/2021,01/29/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
01/27/2021,01/28/2021,WWW.RAZER.COM,Shopping,Sale,-159.93,
01/26/2021,01/27/2021,Blizzard Entertainment,Entertainment,Sale,-63.96,
01/26/2021,01/27/2021,STOP &amp; SHOP 0853,Groceries,Sale,-95.22,
01/26/2021,01/27/2021,TAQUERIA DOWNTOWN,Food & Drink,Sale,-34.53,
01/25/2021,01/26/2021,COOLVINES GROVE STREET,Food & Drink,Sale,-7.46,
01/25/2021,01/26/2021,UBER   TRIP,Travel,Sale,-12.89,
01/24/2021,01/25/2021,SP * BANGCOOKIES,Shopping,Sale,-4.50,
01/23/2021,01/25/2021,SHOPRITE LIQUOR MTRO P,Food & Drink,Sale,-20.25,
01/25/2021,01/25/2021,UBER   TRIP,Travel,Sale,-11.07,
01/25/2021,01/25/2021,UBER   TRIP,Travel,Sale,-9.86,
01/23/2021,01/24/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-19.36,
01/23/2021,01/24/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-27.65,
01/21/2021,01/24/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-16.00,
01/23/2021,01/24/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-26.78,
01/23/2021,01/24/2021,SPROVE MARKET PLACE,Groceries,Sale,-20.25,
01/21/2021,01/22/2021,GameStop,Entertainment,Sale,-36.23,
01/20/2021,01/21/2021,NJ EZPASS,Travel,Sale,-35.00,
01/20/2021,01/21/2021,JERSEY CITY MUNICIPAL CO,Bills & Utilities,Sale,-51.50,
01/20/2021,01/20/2021,AUTOMATIC PAYMENT - THANK,,Payment,2959.93,
01/19/2021,01/20/2021,fasterpay.com*AMZGAME,Personal,Sale,-12.60,
01/19/2021,01/20/2021,WAWA 8341     00083410,Gas,Sale,-32.71,
01/19/2021,01/19/2021,KILLINGTON E STORE,Entertainment,Sale,-324.00,
01/17/2021,01/18/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-43.91,
01/15/2021,01/17/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-29.40,
01/13/2021,01/14/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-71.84,
01/13/2021,01/14/2021,DOORDASH CREDIT,Fees & Adjustments,Adjustment,10.57,
01/13/2021,01/14/2021,DOORDASH*SOL AZTECA,Food & Drink,Sale,-35.37,
01/12/2021,01/13/2021,THE ATHLETIC,Entertainment,Sale,-29.99,
01/12/2021,01/13/2021,NEWEGG INC,Shopping,Sale,-10.64,
01/11/2021,01/12/2021,UBER   TRIP,Travel,Sale,-10.48,
01/12/2021,01/12/2021,UBER   EATS,Food & Drink,Sale,-16.42,
01/11/2021,01/12/2021,UBER   TRIP,Travel,Sale,-11.09,
01/10/2021,01/11/2021,DOORDASH CREDIT,Fees & Adjustments,Adjustment,16.51,
01/10/2021,01/11/2021,DOORDASH*MORDIS SANDWI,Food & Drink,Sale,-16.51,
01/09/2021,01/11/2021,RED FEAST WINE &amp; LIQUOR,Food & Drink,Sale,-25.58,
01/09/2021,01/10/2021,DOORDASH CREDIT,Fees & Adjustments,Adjustment,15.96,
01/09/2021,01/10/2021,DOORDASH*SOL AZTECA,Food & Drink,Sale,-15.96,
01/08/2021,01/10/2021,SHOPRITE LIQUOR MTRO P,Food & Drink,Sale,-99.64,
12/31/2020,01/04/2021,PIZZA MASTERS,Food & Drink,Sale,-41.25,
01/01/2021,01/04/2021,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-124.09,
01/03/2021,01/04/2021,DOORDASH CREDIT,Fees & Adjustments,Adjustment,16.96,
01/03/2021,01/04/2021,DOORDASH*SOL AZTECA,Food & Drink,Sale,-16.96,
01/03/2021,01/04/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-42.41,
01/01/2021,01/03/2021,CAVA.COM,Food & Drink,Sale,-28.76,
01/02/2021,01/03/2021,CAVA.COM,Food & Drink,Sale,-15.68,
01/01/2021,01/03/2021,NEWEGG INC,Shopping,Sale,-159.93,
12/30/2020,01/01/2021,EXXONMOBIL    47978176,Gas,Sale,-29.55,
12/31/2020,01/01/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-8.38,
12/31/2020,01/01/2021,COOLVINES GROVE STREET,Food & Drink,Sale,-48.51,
