player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Dorian Thompson-Robinson,83574,QB,CLV,1,26,37.5,8,11,3.6,2.78,0,0,0.0,18.2,2,7,33.3,12,46.2,1,0,,20.7,31.8,73.5,28.8,,65.9,1,1,14,14.3,1.7,8.3,1,0,0,2,0,1,7.1,13,1.2,0,8,26.7,44.7,33.0,88.5,81.8,11,13,7.0,2.22,1,0,0.0,69.2,9,2,0.0,14,53.8,0,3,,73.5,48.3,73.7,49.1,,,0,1,15,0.0,49.8,0.0,0,0,0,1,0,1,6.7,69,5.3,73.3,15,16,5.3,2.06,1,0,0.0,62.5,10,0,9.1,17,65.4,1,2,,75.1,48.4,74.7,44.4,,65.9,0,2,20,,31.8,0.0,0,0,0,0,0,1,5.0,66,4.1,1,25.0,4,8,6.8,3.27,0,0,0.0,12.5,1,9,0.0,9,34.6,0,1,,18.1,28.9,71.9,29.7,,,1,0,9,11.1,39.6,11.1,1,0,0,3,0,1,11.1,16,2.0
Davis Mills,52269,QB,HST,2,14,55.6,9,9,8.2,2.29,0,0,0.0,44.4,4,3,20.0,10,71.4,1,2,,71.4,53.5,72.3,53.9,,,0,0,10,33.3,60.9,10.0,1,0,0,0,0,0,0.0,47,5.2,0,13,73.2,63.2,62.7,,100.0,3,4,7.3,2.28,1,0,0.0,75.0,3,0,0.0,4,28.6,0,2,,66.9,77.7,69.2,76.1,,,0,0,4,,97.9,0.0,0,0,0,0,0,0,0.0,32,8.0,70.0,10,11,7.0,2.17,1,0,0.0,54.5,6,0,14.3,11,78.6,1,3,,71.9,61.6,72.6,61.3,,,0,0,11,,71.0,0.0,0,0,0,0,0,0,0.0,62,5.6,0,50.0,2,2,13.0,2.7,0,0,0.0,50.0,1,3,0.0,3,21.4,0,1,,65.5,64.0,68.2,63.6,,,0,0,3,33.3,79.2,33.3,1,0,0,0,0,0,0.0,17,8.5
Cooper Rush,12324,QB,DAL,2,14,100.0,1,1,0.0,1.8,0,0,0.0,100.0,1,0,0.0,1,7.1,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,0,9,74.2,47.7,49.2,60.0,75.0,12,13,5.4,2.5,0,0,0.0,61.5,8,2,11.1,13,92.9,1,4,,72.8,47.6,73.2,48.4,,,0,1,13,0.0,37.7,0.0,0,0,0,1,0,1,7.7,51,3.9,81.8,11,12,4.6,2.13,0,0,0.0,66.7,8,0,11.1,12,85.7,1,4,,72.4,57.9,72.9,58.0,,,0,0,12,,74.0,0.0,0,0,0,1,0,0,0.0,47,3.9,0,50.0,2,2,7.0,4.35,0,0,0.0,50.0,1,2,0.0,2,14.3,0,0,,63.6,36.2,66.9,38.5,,,0,1,2,0.0,16.7,0.0,0,0,0,0,0,1,50.0,5,2.5
Mac Jones,60323,QB,JAX,2,11,,0,0,,3.1,0,0,,,0,1,,1,9.1,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,15,19.8,26.1,26.7,,77.8,9,9,2.8,2.04,0,0,0.0,66.7,6,2,14.3,10,90.9,1,1,,19.2,25.6,72.6,26.6,,,0,0,11,50.0,70.6,10.0,1,0,0,0,0,2,18.2,28,3.1,75.0,8,8,2.8,1.89,0,0,0.0,62.5,5,0,16.7,8,72.7,1,1,,70.9,33.2,71.9,35.2,,,0,0,9,,66.7,0.0,0,0,0,0,0,1,11.1,20,2.5,0,100.0,1,1,3.0,2.8,0,0,0.0,100.0,1,3,0.0,3,27.3,0,0,,13.5,27.1,68.2,28.3,,,0,0,3,66.7,100.0,66.7,2,0,0,0,0,1,33.3,8,8.0
Drew Lock,39517,QB,NYG,1,10,100.0,1,1,-3.0,3.0,0,0,0.0,100.0,1,1,0.0,2,20.0,0,0,,13.6,28.6,66.9,30.5,,,0,0,2,100.0,79.2,50.0,1,0,0,0,0,1,50.0,2,2.0,0,21,18.1,26.8,24.7,65.9,33.3,6,7,12.2,2.59,1,0,0.0,28.6,2,1,0.0,8,80.0,0,1,,69.6,36.7,71.5,29.6,,65.9,0,0,8,0.0,39.6,0.0,0,1,0,0,0,1,12.5,4,0.6,42.9,7,8,10.0,2.3,1,0,0.0,37.5,3,0,0.0,8,80.0,0,0,,69.6,29.6,71.5,31.2,,,0,0,8,,45.8,0.0,0,0,0,0,0,1,12.5,6,0.8,0,,0,0,,4.15,0,0,,,0,2,,2,20.0,0,1,,13.6,36.4,66.9,60.0,,65.9,0,0,2,50.0,0.0,50.0,1,1,0,0,0,1,50.0,0,
Tyrod Taylor,6332,QB,NYJ,1,9,100.0,1,1,8.0,2.1,0,0,0.0,100.0,1,0,0.0,1,11.1,0,1,,60.4,73.7,64.6,72.2,,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,0,22,71.4,66.1,59.8,65.6,71.4,7,7,4.1,2.66,0,0,0.0,71.4,5,3,0.0,8,88.9,0,2,,70.9,59.8,71.9,53.2,,65.6,0,0,9,0.0,81.3,0.0,0,1,0,0,0,0,0.0,33,4.7,80.0,5,5,6.0,2.4,0,0,0.0,80.0,4,0,0.0,6,66.7,0,2,,69.6,61.2,71.1,53.7,,65.6,0,0,7,,127.9,0.0,0,1,0,0,1,0,0.0,26,5.2,0,66.7,3,3,2.3,3.0,0,0,0.0,66.7,2,3,0.0,3,33.3,0,1,,65.5,69.5,68.2,68.6,,,0,0,3,0.0,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3
Hendon Hooker,60593,QB,DET,2,6,0.0,1,1,8.0,2.9,0,0,0.0,0.0,0,2,,2,33.3,0,0,,63.6,43.9,66.9,45.5,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0,11,69.9,53.2,52.2,60.0,75.0,4,4,2.0,2.63,0,0,0.0,75.0,3,1,0.0,4,66.7,0,1,,66.9,63.6,69.2,63.2,,,0,0,4,0.0,90.6,0.0,0,0,0,0,0,0,0.0,25,6.3,100.0,3,3,1.7,2.07,0,0,0.0,100.0,3,0,0.0,3,50.0,0,1,,65.5,62.8,68.2,62.4,,,0,0,3,,101.4,0.0,0,0,0,0,0,0,0.0,25,8.3,0,0.0,2,2,5.5,3.37,0,0,0.0,0.0,0,3,,3,50.0,0,0,,65.5,46.0,68.2,47.2,,,0,0,3,33.3,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Taylor Heinicke,9896,QB,LAC,1,5,,0,0,,2.3,0,0,,,0,1,,1,20.0,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,27,68.0,66.0,65.2,,100.0,2,2,7.5,2.73,0,0,0.0,100.0,2,2,0.0,4,80.0,0,1,,66.9,68.3,69.2,67.5,,,0,0,4,100.0,116.7,50.0,2,0,0,0,0,0,0.0,24,12.0,100.0,2,2,7.5,2.4,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,63.6,74.3,66.9,72.9,,,0,0,2,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,0,,0,0,,2.8,0,0,,,0,3,,3,60.0,0,0,,65.5,52.5,68.2,53.2,,,0,0,3,100.0,0.0,100.0,3,0,0,0,0,0,0.0,0,
Mitch Trubisky,11757,QB,BUF,2,3,100.0,1,1,1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,60.4,60.2,64.6,60.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0,4,72.2,29.1,24.6,61.6,50.0,2,2,8.5,2.1,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,63.6,21.8,66.9,23.5,,,0,0,2,,56.3,0.0,0,0,0,0,0,1,50.0,3,1.5,66.7,3,3,6.0,1.87,0,0,0.0,66.7,2,0,0.0,3,100.0,0,0,,65.5,23.1,68.2,24.6,,,0,0,3,,70.1,0.0,0,0,0,0,0,1,33.3,5,1.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kenny Pickett,60515,QB,PHI,1,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,24,66.1,54.0,56.0,59.5,,0,1,,2.85,0,0,0.0,0.0,0,2,,2,100.0,0,0,,63.6,55.4,66.9,56.0,,,1,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,1,,2.85,0,0,0.0,0.0,0,2,,2,100.0,0,0,,63.6,55.4,66.9,56.0,,,1,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Stefon Diggs,9579,WR,HST,2,2,,0,0,,4.9,0,0,,,0,0,,1,50.0,0,1,65.6,73.3,73.0,5.6,,72.9,62.6,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,13,79.7,79.0,60.4,64.9,100.0,1,1,-4.0,3.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,89.0,77.3,80.5,82.2,60.4,79.0,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,100.0,1,1,-4.0,4.15,0,0,0.0,100.0,1,0,0.0,2,100.0,0,2,82.2,78.3,81.3,35.2,60.4,80.4,62.6,0,0,2,,118.8,0.0,0,1,0,0,0,0,0.0,13,13.0,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,77.3,70.6,71.1,81.0,,70.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Johnny Hekker,7252,P,CAR,2,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,5,63.6,47.9,50.7,,0.0,2,2,10.5,2.15,0,0,0.0,0.0,0,0,,2,100.0,0,0,,63.6,47.9,67.4,50.7,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,10.5,2.15,0,0,0.0,0.0,0,0,,2,100.0,0,0,,63.6,47.9,67.4,50.7,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ty Chandler,62942,HB,MIN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,52.1,74.6,,63.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,18,82.7,55.1,60.0,55.1,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,73.4,68.8,61.9,81.2,60.0,61.0,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,74.6,68.8,66.5,80.3,,68.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,,60.4,47.4,77.0,60.0,52.1,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Justin Jefferson,61398,WR,MIN,1,1,,0,0,,8.0,0,0,,,0,1,,1,100.0,0,0,66.7,73.6,92.2,79.0,,91.8,58.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,1,18,30.2,85.5,,58.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.1,26.2,74.4,34.3,,74.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,66.6,27.0,81.2,25.4,,80.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2,,0,0,,8.0,0,0,,,0,1,,1,100.0,0,0,63.2,72.7,85.8,80.8,,84.6,58.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Tutu Atwell,77965,WR,LA,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.0,71.1,86.5,78.3,,83.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,26,76.2,72.8,59.7,51.7,0.0,1,1,35.0,3.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,64.4,73.0,64.4,3.4,59.7,65.1,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,35.0,3.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,72.1,75.1,76.9,6.4,59.7,76.7,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,63.5,77.8,,62.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Deebo Samuel,48274,WR,SF,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.0,71.1,75.4,78.9,,74.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1,28,81.4,79.4,60.0,62.4,,0,0,,8.7,0,0,,,0,1,,1,100.0,0,0,65.6,73.3,84.5,84.2,60.0,84.6,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,70.5,74.4,86.5,82.6,,85.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3,,0,0,,8.7,0,0,,,0,1,,1,100.0,0,0,73.4,68.8,71.7,81.4,60.0,71.7,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Michael Penix Jr.,82134,QB,ATL,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,2,60.4,73.0,70.8,,100.0,1,1,3.0,1.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,72.2,64.6,70.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,100.0,1,1,3.0,1.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,72.2,64.6,70.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Darnell Mooney,48236,WR,ATL,1,1,,0,1,,4.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,60.2,72.0,63.1,80.4,60.0,62.9,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,2,77.7,72.4,60.0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,53.8,75.7,76.0,83.2,,74.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,65.8,76.1,69.2,82.8,,68.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1,,0,1,,4.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,38.4,71.1,75.9,81.2,60.0,75.0,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Courtland Sutton,48164,WR,DEN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,63.5,72.3,66.5,81.2,,65.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,10,27.7,69.7,71.3,,100.0,1,1,16.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,43.8,23.9,70.6,83.6,71.3,68.8,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0,100.0,1,1,16.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,45.7,26.7,71.5,83.7,71.3,69.8,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,72.1,67.0,63.6,81.0,,63.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Amon-Ra St. Brown,84470,WR,DET,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,82.2,73.6,80.0,0.0,,81.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1,11,78.4,78.7,60.5,,100.0,1,1,5.0,3.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,85.7,75.8,75.0,81.5,60.5,71.3,,0,0,1,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0,100.0,1,1,5.0,3.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,88.3,77.0,80.2,22.5,60.5,78.2,,0,0,1,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.0,71.1,72.0,79.3,,70.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
David Montgomery,45719,HB,DET,1,1,100.0,1,1,11.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,73.4,68.8,66.8,75.6,69.5,80.4,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,0,11,64.9,86.1,69.5,83.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,77.3,70.6,67.8,77.4,,75.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,11.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,77.3,71.1,73.1,77.8,69.5,78.6,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,73.4,68.0,58.5,74.9,,73.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Josh Johnson,4474,QB,BLT,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,3,60.4,61.3,60.4,,100.0,1,1,0.0,2.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,0.0,2.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Jack Fox,34735,P,DET,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,11,60.4,72.6,68.8,,100.0,1,1,15.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,65.7,68.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,100.0,1,1,15.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,65.7,68.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kyle Allen,26152,QB,PIT,1,1,100.0,1,1,13.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,64.6,71.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,0,25,60.4,73.2,71.6,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,13.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,64.6,71.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nick Mullens,12282,QB,MIN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,18,64.5,77.2,74.8,60.0,100.0,1,1,22.0,2.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,60.4,76.6,64.6,74.8,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,22.0,2.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,60.4,76.6,64.6,74.8,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Jaxon Smith-Njigba,129758,WR,SEA,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,84.5,74.9,76.4,83.1,,77.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,29,33.7,64.4,59.7,,100.0,1,1,33.0,3.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,73.5,25.8,56.9,86.8,59.7,58.6,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,77.3,27.2,57.4,84.8,,60.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,33.0,3.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,81.7,73.6,74.2,86.1,59.7,73.1,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
Taysom Hill,12112,TE,NO,1,1,100.0,1,1,-4.0,3.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,70.5,67.0,70.2,73.5,60.1,70.8,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,0,20,77.1,61.9,60.1,78.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,26.5,61.2,37.9,77.6,,36.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,28.0,65.8,46.3,78.5,,44.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-4.0,3.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,64.7,63.8,59.9,70.9,60.1,57.8,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Joe Mixon,11803,HB,HST,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,73.4,68.0,70.9,74.3,,90.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,13,90.0,81.2,54.9,78.5,0.0,1,1,18.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,56.7,71.1,63.3,79.6,54.9,61.2,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,18.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,60.2,72.0,66.6,79.4,54.9,71.8,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,70.5,65.8,64.3,75.0,,69.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Riley Dixon,10862,P,DEN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,10,60.4,61.3,60.4,,100.0,1,1,-4.0,0.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,60.4,61.3,60.5,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,100.0,1,1,-4.0,0.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,60.4,61.3,60.5,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
